"Fecha","Hora","05FZA-115","04FMA-115","05AEP-115","06PRY-115","02SNS-115","03SLD-230","08PPO-115","03ING-69","06LBR-115","02LAV-400","02CJT-115","03IMP-115","03CNS-69","03RIG-115","05DGN-115","06RIB-138","04DYN-115","05SFB-115","04ORI-115","03AYL-115","03GKN-115","01PXA-85","05LGS-115","04EFR-230","02CIV-115","06MON-230","02ADD-115","01XOC-230","01TQC-115","08LAC-115","06MTN-115","05AMN-115","03GUD-69","06OVO-115","01TYA-230","03HYL-69","05LEX-115","02MDB-230","02MTL-115","03MIL-69","04TSR-115","06CYC-115","06MMD-230","02TPS-115","03COC-69","04CBA-115","03VYQ-115","05FXD-115","02RNA-115","03SPL-115","03NKA-69","04CUN-115","06MIG-138","04COC-115","03ZID-115","08SLC-230","01JDV-85","02ECM-115","03APZ-115","04LCH-115","05ISD-115","02MHT-115","06CMN-115","03UPT-115","05ALT-115","02TTP-115","06TMO-115","02CNJ-115","06CDT-115","02LMX-115","01AUR-230","01ATE-85","06PBS-115","03SEI-115","04CUS-115","01CTT-85","02KIM-115","02OWC-115","08CBU-115","06AUA-138","01NAU-85","05ARM-115","01ECA-230","01IXL-230","05CEJ-115","08NIZ-115","03ZLT-69","01ATU-115","05TBL-115","03TSM-115","05OAS-115","04SBK-115","05VEZ-115","06REY-138","03VAR-115","03MXT-115","02LRZ-115","04CUT-115","02MRO-115","05LEO-115","03LAS-115","03DEO-115","02PUE-115","06ALM-115","05DGD-115","01AVT-85","06POL-115","04GSV-115","08CAS-115","05SGP-115","02MID-400","06CYN-115","03LRE-115","03ABL-115","02HCO-115","03PUU-69","01TDK-230","02RBO-115","06LDC-115","06CIM-138"
"2023-12-13","16",575.88,168.04,283.41,523.04,1242.01,652.69,1202.32,950.21,516.23,1174.45,1227.44,899.84,807.5,738.86,579.85,490.32,164.18,543.85,45.52,817.64,848.06,1107.95,573.52,114.22,1129.98,529.71,1169.38,1114.34,1085.99,1257.13,527.91,645.06,800.39,444.39,1110.07,808.37,277.1,1132.66,1199.88,817.85,335.6,557.01,488.1,1160.9,807.35,85.84,920.46,275.4,1201.78,797.5,801.92,336.11,517.89,214.58,866.18,1201.22,1106.2,1163.49,911.33,44.74,523.63,1210.87,526.5,893.68,526.55,1188.07,1147.38,1174.68,519.29,1165.71,1114.2,1114.08,521.47,669.46,338.33,1108.97,1160.78,1153.78,1244.11,567.29,1110.14,539.7,1109.9,1116.16,253.88,1240.15,802.56,1079.02,523.79,900.3,545.8,168.07,306.7,501.49,683.88,808.08,1143.39,334.93,1115.06,535.71,725.94,901.89,1280.2,547.14,602.26,1114.27,743.92,283.79,1234.19,687.32,1164.96,516.58,801.88,862.52,1191.44,939.86,1114.03,1165.57,539.68,497.03
"2023-12-13","17",441.66,191.75,270.66,343.5,1232.43,623.14,1182.09,934.21,508.64,1160.77,1200.65,858.45,748.21,680.56,446.07,302.82,190.48,384.42,106.66,763.75,816.15,1091.14,440.33,156.28,1112.51,354.24,1144.56,1097.86,1062.61,1232.27,467.03,545.75,743.37,489.07,1092.48,751.4,275,1122.17,1179.53,759.38,334.17,399.35,481.61,1141.95,750.76,131.66,896.1,272.67,1194.47,758.19,740.73,334.67,332.93,230.62,824.17,1177.62,1090.2,1146.51,868.72,105.89,363.83,1189.09,350.25,852.13,365.7,1169.93,1156.49,1153.1,484.41,1131.55,1098.37,1096.34,390.62,641.23,336.69,1092.27,1143.73,1143.93,1219.46,387.78,1093.13,383.78,1093.92,1100.42,257.42,1214.81,744.24,1057.53,363.98,863.29,392.82,196.82,306.55,314.17,653.31,759.83,1127.94,333.51,1094.41,376.17,674.12,865.05,1254.83,385.09,503.59,1096.52,744.31,288.59,1209.73,584.51,1140.53,469.96,742.49,817.94,1169.37,933.83,1096.64,1148.67,535.91,310.13
"2023-12-13","18",826.97,271.66,622.32,744.35,1526.35,920.44,1482.05,1295.79,671.59,1441.44,1538.58,1190.61,1082.23,1046.08,832.97,690.54,277.69,746.84,249.47,1086.99,1127.42,1392.91,825.95,254.15,1417.84,752.91,1448.13,1399.23,1376.34,1558.76,757.81,928.07,1072.92,676.95,1396.91,1083.17,628.73,1422.74,1510.06,1096.47,407.46,792.26,531.91,1437.96,1081.7,253.89,1206.21,625.13,1499.17,1080.49,1076.44,408.14,729.82,305.05,1148.53,1493.48,1391.18,1443.1,1204.26,248.43,717.98,1507.09,749.78,1182.36,720.9,1480.28,601.89,1459.91,742,1432.79,1397.67,1403.13,743.15,939.35,410.67,1392.77,1439.57,1445.52,1545.88,800.25,1395.86,748.62,1393.18,1399.63,616.6,1520.6,1077.54,1366.98,718.13,1187.13,766.25,290.05,674,705.8,980.01,1100.7,1422.99,406.62,1377.37,735.08,1025.66,1188.89,1604.61,778.07,868.82,1403.44,580.43,354.01,1533.5,974.3,1442.51,738.12,1074.66,1142.43,1482.26,1296.24,1402.71,1445.67,566.48,698.64
"2023-12-13","19",1113.67,315.14,906.04,980.75,2214.31,1242.99,2167.5,1825.25,839.27,2089.09,2270.47,1651.81,1490.85,1459.18,1118.87,905.2,350.11,1056.56,414.97,1494.79,1562.83,1988.78,1109.63,326.36,2030.16,996.66,2108.38,2001.03,1937.39,2279.49,992.94,1246.22,1477.78,861.28,1992.76,1492.23,915.18,2045.87,2176.35,1511.01,505.64,1053.18,622.59,2083.8,1490.33,392.15,1679.71,910.05,2173.23,1487.38,1483.67,505.93,958.4,361.37,1589.92,2182.75,1985.89,2087.1,1668.67,413.45,1012.59,2202.85,988.71,1639.47,1018.45,2141.1,732.27,2146.42,974.96,2099.71,2000.01,1999.69,978.29,1271.77,508.75,1987.65,2081.31,2084.37,2260.75,1072.57,1992.25,1051.64,1992.13,2003.44,905.55,2221.84,1485.53,1939.89,1013.04,1654.73,1080.68,367.95,967.77,923.84,1316.85,1517.47,2050.25,503.17,2013.11,1036.72,1410.92,1657.76,2361.22,1032.52,1157.86,2000.15,699.93,431.21,2243.57,1300.59,2100.04,969.7,1481.78,1580.31,2178.88,1826.73,1999.95,2090.89,680.06,917.19
"2023-12-13","20",1088.23,322.92,898.14,951.81,2067.73,1225.96,2023.97,1773.78,904.44,1955.27,2112.02,1590.38,1439.62,1426.48,1091,874.6,353.01,1046.66,420.16,1441.61,1506.4,1873.89,1082.3,332.83,1901.12,968.65,1968.46,1884.85,1834.85,2129.45,996.74,1228.45,1427.49,919.91,1878.02,1441.51,907.15,1922.81,3902.31,1459.36,508.39,1022.45,700.92,1956.62,1439.79,395.72,1609.74,902.17,2034.21,1438.19,1432.35,509.14,927.17,378,1530.15,2037.96,1872.59,1957.81,1606.85,418.56,999.06,2263.09,960.1,1578.18,1005.02,2014.57,796.88,2264.29,986.69,1966.61,1883.51,1883.79,963.17,1250.42,512.28,1874.03,1951.72,1957.31,2112.57,1048.38,1877.54,1036.23,1876.6,1886.6,895.84,2073.65,1435.62,1835.5,999.55,1590.23,1064.64,373.01,955.78,891.12,1303.3,1469.35,1925.78,506.97,1900.42,1022.44,1377.32,1592.95,2818.47,1002.65,1140.66,1884.25,767.81,440.6,2096.09,1286.5,1960.57,978.54,1430.78,1519.99,2318.99,1774.09,1884.3,1961.92,748.98,886.44
"2023-12-13","21",1095,917.88,906.28,933.34,2156.42,1288.37,2122.32,1839.2,981.33,2041.48,2211.24,1657.99,1498.32,1475.39,1097.75,849.11,946.6,1060.98,1030.66,1501.1,1576.13,1957.75,1088.53,929.57,1987.61,954.3,2062.03,1969.3,1917.25,2228.96,1046.35,1250.38,1486.17,1027.95,1962.26,1500.81,915.73,2007.7,3872.27,1518.99,1117.12,1015.65,772.25,2045.17,1499.14,994.22,1684.33,910.51,2121.04,1500.64,1490.1,1117.7,905.14,978.58,1596.03,2134.74,1956.99,2045.74,1674.53,1028.95,1008.79,2342.46,943.68,1645.43,1015.44,2102.56,870.01,2340.18,1049.31,2060.28,1967.77,1968.74,972.06,1313.99,1120.85,1958.26,2039.25,2042.97,2213.13,1088.59,1961.55,1046.78,1960.51,1970.99,903.54,2170.77,1494.37,1918.02,1009.31,1659.5,1075.58,969.03,964.81,865.08,1373.86,1524.8,2011.43,1115.28,1986.52,1032.32,1427.95,1662.36,2881.84,993.38,1159.26,1969.21,840.58,1048.01,2195.56,1314.25,2053.87,1034.32,1488.96,1584.9,2394.94,1838.58,1969.24,2049.82,821.54,861.43
"2023-12-13","22",667.15,238.03,557.46,597.35,1305.25,739.69,1274.66,1076.61,515.59,1231.3,1321.76,977.42,873.49,865.96,670.91,556.62,264.63,646.13,321.13,878.27,926.67,1175.97,665.49,263.88,1200.35,607.4,1239.37,1183.05,1151.51,1335.43,601.63,748.83,867.59,526.74,1178.87,876.4,563.11,1207.76,1288.97,885.86,358.24,636.68,385.75,1226.67,875.73,299.71,998.88,559.91,1279.83,880.24,867.18,358.85,589.89,276.52,940.92,1281.43,1174.7,1229.39,986.9,320.12,615.42,1294.79,601.9,970.34,619.37,1258.62,449.35,1265.19,593.49,1234.17,1182.27,1183.78,595.59,756.23,361.11,1175.59,1225.71,1229.56,1327.96,684.28,1175.97,637.5,1177.58,1184.29,555.81,1300.11,871.17,1151.03,615.71,978.4,654.16,276.61,589.72,569.63,788.62,890.07,1209.1,357.74,1184.47,628.87,836.98,980.11,1397.17,625.52,696.64,1184.07,430.42,316.45,1316.91,786.42,1234.62,590.71,870.96,934.25,1284.79,1073.95,1183.73,1231.89,419.02,562.97
"2023-12-13","23",614.84,242.27,522.27,590.87,770.28,654.84,805.87,808.8,623.1,748.82,835.92,742.63,701.84,719.11,619.94,558.32,262.16,594.97,304.36,698.41,710.52,766.46,615.29,262.7,778.05,594.06,780.2,767.69,774.44,848.79,606.34,657.71,696.1,593.82,771.03,701.97,526.56,764.75,839.51,710.4,329.55,608.99,569.27,769.36,700.76,288.44,731.51,524.14,771.16,700.71,701.1,330.02,581.93,270.51,722.76,810.31,767.64,770.22,749.73,303.6,571.05,817.41,593.98,738.08,573.68,796.91,588.74,796.77,592.68,776.39,764.54,776.31,591.59,660.11,331.74,768.06,768.34,770.31,844.85,647.81,766.56,587.58,763.31,765,521.19,820.95,700.74,771.35,571.21,733.83,599.56,271.13,547.96,567.2,702.35,716.69,762.77,329.21,740.5,581.02,699.81,734.18,893.34,602.58,620.43,776.56,579.48,298.91,836.22,685.26,776.74,590.4,698.37,718.98,810.66,805.42,775.25,771.44,571.01,562.82
"2023-12-13","24",450.42,288.19,380.07,443.31,497.21,476.92,539.31,556.44,479.22,489.95,560.53,516.44,495.82,509.32,454.6,422.63,295.85,431.93,322.05,495.16,497.03,510.69,451.42,293.05,517.56,443.57,523.71,510.79,520.33,568.25,455.89,473.66,491.98,454.11,513.96,496.03,382.97,505.49,557.38,501.52,339.29,452.56,451.85,511.09,495.08,311.45,505.99,381.27,500.84,495.18,495.12,339.6,438.15,301.98,505.29,543.69,511.6,509.88,521.13,321.55,416.25,543.44,445.27,513.59,417.82,527.19,459.74,531.26,445.39,521.73,508.33,517.72,444.08,479.98,340.81,512.09,509.05,507.2,566.55,477.37,510.73,427.74,507.85,508.43,379.7,548.33,494.59,518.28,416.34,509.11,435.74,301.64,398.99,429.31,512.11,507.38,505.28,339.06,494.88,422.88,499.65,509.15,594.51,448.47,449.28,517.91,454.49,317.87,560.71,492.92,521.21,443.83,493.05,502.85,540.23,553.19,516.89,510.45,448.72,425.24
"2023-12-14","1",463.24,319.86,394.65,447.42,491.39,472.33,525.76,545.43,474.89,483.24,553.97,508.26,490.38,503.99,462.73,426.77,327.46,445.9,353.65,490.2,490.89,503.51,458.67,326.51,508.31,448.09,516.01,503.21,511.13,556.79,458.83,475.06,486.7,453.34,506.08,490.77,397.57,499,858.69,495.88,367.59,455.16,448.76,504.05,489.71,343.93,498.78,395.81,497.29,489.33,489.49,367.97,442.56,332.25,498.45,533.58,508.98,501.16,512.83,353.22,429.04,567.88,449.15,505.62,430.83,515.74,456.44,564.91,448.78,515.03,500.91,509.64,448.12,475.1,368.84,506.08,500.65,501.14,554.02,481.12,503.54,438.97,500.77,500.94,394.84,537.6,488.76,510.11,429.16,501.1,445.83,332.78,410.81,433.33,505.09,502.2,497.89,367.6,488.38,437.64,495.01,501.16,688.97,451.87,452.47,509.81,451.43,346.29,549.07,492.32,513.23,447.23,487.72,496.2,578.14,542.35,508.93,501.52,445.79,429.05
"2023-12-14","2",406.72,315.03,346.55,391.45,427.58,412.28,463.89,471.12,414.91,420.6,482.03,441.25,426.32,439.04,405.11,373.86,321.77,393.41,343.27,425.77,427.44,437.33,401.69,320.99,441.16,391.91,449.9,437.08,443.8,487.77,401.3,415.36,423.25,396.8,439.56,426.74,348.95,434.19,854.28,430.91,353.48,397.95,392.93,438.83,425.85,335.14,434.55,347.48,432.82,426.03,425.49,353.79,387.34,325.01,433.44,466.12,441.83,436.1,445.02,342.93,379.42,503.6,392.84,439.06,380.36,448.58,399.36,503.85,392.64,449.01,435.18,442.54,392.02,414.65,354.49,439.5,435.75,436.45,483.99,406.6,437.42,387.28,435.02,435.22,347.11,475.81,424.69,443.31,379.55,435.21,393.44,325.82,362.17,379.6,440.13,436.64,433.35,353.49,426.38,386.11,431.77,435.28,629.43,395.22,395.67,442.71,395.3,336.23,479.87,430.09,447.47,391.33,424.13,431.47,516.27,468.98,441.98,436.38,390.58,375.78
"2023-12-14","3",385.88,305.8,327.22,372.43,408.69,394.12,452.46,448.77,397.15,401.69,460.55,420.83,406.45,418.84,384.74,355.16,311.72,372.58,332.03,406.22,408.69,418.13,381.65,311.08,423.97,372.71,430.29,417.92,423.96,471.16,382.44,394.65,403.64,379.32,420.31,406.94,329.46,414.89,459.93,410.85,344,378.78,376.5,418.37,406.04,324.46,415.81,328.07,413.21,406.93,405.6,344.29,368.13,316.06,413.76,447.78,422.37,416.57,424.28,331.72,359.24,443.79,373.7,418.78,360.08,427.64,382.54,433.53,373.86,427.57,416.08,423.44,373.07,396.4,344.95,420.16,416.29,416.79,465.6,386.07,418.23,366.77,415.89,416.13,327.88,466.19,404.82,423.84,359.35,415.29,372.65,316.02,342.52,360.75,423,416.56,413.87,344.01,403.97,365.55,412.02,415.36,488.34,375.92,375.91,423.59,378.77,327.54,461.69,408.31,427.96,372.63,404.49,411.74,441.13,446.44,422.83,416.82,374.34,356.94
"2023-12-14","4",381.16,308.84,318.16,366.96,402.59,388.11,445.89,440.62,391.24,395.77,454.86,413.9,399.66,411.83,379.11,350.42,317.47,364.19,334.81,399.65,402.29,411.78,376.13,314.45,417.49,367.03,424.78,411.59,417.73,464.21,376.75,388.28,396.95,373.69,413.92,400.2,320.33,408.92,452.55,403.88,346.98,373.17,371.12,412.32,399.32,327.57,408.96,318.98,406.96,400.47,398.78,347.25,363,319.29,407.2,441.47,415.89,410.57,417.16,334.52,351.24,436.67,368.19,411.89,351.86,421.07,377.06,426.39,368.34,421.98,409.81,416.98,367.57,390.35,347.92,413.79,410.3,411.06,458.4,379.89,411.89,359.04,409.61,409.86,318.85,460.01,398.01,417.57,351.35,408.6,364.9,319.65,334.34,355.9,416.67,409.8,407.8,346.99,398.16,357.4,405.19,408.67,479.22,370.44,369.76,417.14,373.35,330.33,454.77,401.28,422.44,367.16,397.8,405.1,433.72,438.56,416.4,410.81,369.03,352.13
"2023-12-14","5",387.3,308.78,322.53,372.82,405.36,392.02,434.85,444.88,395.52,397.28,452.52,417.67,403.71,416.77,384.78,356.88,316.62,369.62,333.93,404.07,406.02,414.42,381.75,313.58,419.89,372.91,422.55,414.17,420.33,456.5,382.51,393.02,401,378.43,416.59,404.35,324.68,411.1,453.65,407.91,345.72,378.8,375.19,412.46,403.44,326.64,412.39,323.34,409.37,404.41,402.84,346,369.25,318.1,411.01,436.48,418.69,411.61,420.91,333.64,356.76,436.69,374.04,415.63,357.39,422.34,381.01,424.92,374.02,419.37,412.35,419.74,373.34,394.01,346.82,416.54,411.32,413.01,451.85,386.63,414.55,364.64,412.2,412.4,323.22,448.23,402.04,420.29,356.84,412.46,370.68,318.77,339.29,362.27,420.46,414.57,409.48,345.78,396.92,362.88,409.37,412.55,479.29,376.29,374.5,419.89,377.49,328.26,448.47,405.58,420.27,372.84,401.88,408.88,432.43,442.74,419.14,411.86,373.25,358.96
"2023-12-14","6",403.43,303.87,337.94,390.5,428.6,411.7,468.67,470.17,414.24,421.47,484.85,441.04,424.88,439.34,402.51,373.33,310.38,387.62,330.86,425.31,427.67,439.46,399.21,309.44,445.07,390.82,450.74,439.17,445.55,488.47,400.63,411.93,422,395.88,441.7,425.6,340.23,435.79,480.91,429.16,345.89,396.99,392.72,438.77,424.65,323.15,435.64,338.76,433.61,425.77,424.05,346.18,386.67,315.34,433.57,466.35,443.81,437.47,444.55,330.55,373.77,464.73,391.81,438.84,374.55,449.89,399.3,452.74,391.58,447.79,437.2,445.01,390.95,413.99,347.03,441.51,437.1,437.8,482.66,406.6,439.55,382.24,437.04,437.24,338.6,481.62,423.21,445.62,373.89,435.41,389,314.54,355.25,379.11,442.07,437.54,434.59,345.95,423.33,380.23,430.69,435.5,509.68,394.35,392.41,445.18,395,327.76,479.21,424.77,448.31,390.32,423.09,431.29,460.55,468.44,444.39,437.75,390.29,375.19
"2023-12-14","7",496.16,312.47,418.72,482.86,527.86,508.35,551.69,587.33,509.76,518.3,590.94,547.47,526.55,543.74,497.11,462.74,320.64,478.65,347.36,526.36,528.1,542.9,492.65,319.92,548.64,483.51,548.69,542.14,555.71,582.84,495.55,508.5,522.59,486.82,545.73,526.95,421.63,537.4,592.4,531.8,363.3,490.98,481.5,537.81,525.81,337.43,537.26,419.77,534.92,526.5,525.7,363.7,479.14,325.61,537.07,561.47,548.16,537.7,552.02,346.96,460.57,569.29,484.57,544.51,462.58,555.69,489.88,552.93,483.87,544.57,539.61,549.79,483.36,511.43,364.79,545.15,537.1,539.9,578.49,506.22,542.94,472.01,539.59,539.61,419.35,561.84,524.67,550.88,460.72,540.31,481.09,325.71,439.35,469.99,545.35,543.26,534.56,363.45,516.89,469.69,533.31,540.39,622.26,487.7,484.75,550.02,484.15,341.02,574.49,525.69,545.84,482.18,524.13,534.26,562.8,586.19,549.07,538.14,478.07,465.4
"2023-12-14","8",686.22,319.43,592.28,668.83,724.2,695.27,765.67,813.48,701.38,713.59,811.96,753.44,719.64,751.99,687.29,641.1,331.22,672.38,368.15,711.26,725.57,748.16,680.52,331.79,755.82,670.48,756.14,746.87,764.79,807.1,686.28,699.84,713.82,670.07,752.06,720.04,596.62,737.84,817.05,726.81,384.51,678.2,660.59,741.47,718.59,354.02,740.07,593.83,731.45,722.87,719.19,385.07,664.17,335.68,737.1,773.21,755.64,741.2,760.67,367.55,646.77,784.23,671.19,749,649.84,767.51,672.31,761.57,669.62,750.53,743.25,757.62,669.3,698.35,386.49,751.24,740.27,740.3,798.41,726.62,748.12,662.05,743.3,743.24,592.94,785.43,717.29,758.79,647.15,743.25,675.03,338.45,617.87,651.67,747.42,747.68,735.93,384.71,713.06,660.64,731.76,743.42,853.78,674.53,667.42,757.91,664.34,355,792.56,727.75,752.2,667.23,716.61,732.13,774.98,812.54,756.71,741.84,655.89,646.17
"2023-12-14","9",749.27,310.22,630.28,741.42,802.76,770.43,860.58,908.68,779.82,793.62,901,839.73,798.6,829.49,750.01,714.08,319.71,727.36,355.01,789.99,806.25,831.87,742.33,318.47,841.01,742.48,841.77,830.71,850.06,903.03,762.35,766.13,792.02,743.62,836.94,799.02,635.03,816.28,909.46,806.44,386.67,750.32,733.37,824.7,797.52,341.65,823.55,632.17,808.69,803.05,798.14,387.26,739.01,327.78,819.98,857.94,840.82,823.97,848.34,354.29,698.71,872.12,743.99,834.53,701.76,856.46,746.3,846.87,742.85,834.81,826.47,843.1,742.11,774.21,388.89,835.74,823.44,820.47,890.36,805.55,831.94,716.2,826.45,826.52,627.04,886.62,795.85,844.04,699.12,827.6,728.81,328.57,662.11,725.94,818.84,830.04,818.75,386.85,793.04,714.2,807.55,827.8,949.96,747.02,729.33,843.35,737.89,352.57,882.93,805.69,837.49,739.99,794.91,814.21,861.41,908.24,842.1,824.16,728.86,719.96
"2023-12-14","10",627.16,242.25,319.28,631.61,691.45,650.55,744.52,771.35,659.57,682.09,774.55,711.09,670.18,691.25,624.78,609.68,240.61,376.57,198.75,664.61,683.39,712.36,617.68,214.65,720.68,636.13,724.13,711.6,723.28,781.08,649.16,629.09,664.79,630.41,716.47,670.88,323.02,697.81,779.12,677.46,365.62,637.02,617.38,708.63,669.89,210.73,701.42,320.97,696.28,678.54,669.48,366.18,632.27,275.95,693.35,740.62,719.74,707.49,718.5,198.14,352.95,749.79,633.64,706.5,356.47,736.5,628.75,730,632.97,718.09,708,721.47,632.08,654.79,367.89,715.44,706.97,702.9,769.77,693.98,712.41,357.81,707.88,708.09,309.55,769.47,667.78,720.81,353.32,701.8,364.32,246.51,341.08,620.09,687.08,700.48,702.48,365.81,681.41,365.24,674.87,701.98,815.6,634.38,596.57,721.67,621.77,325.86,763.04,664.56,720.44,630.45,666.59,687.61,742.74,771.32,720.69,707.71,614.06,614.66
"2023-12-14","11",554.35,228.57,317.83,559.5,644.79,584.28,691.55,703.55,582.58,633.98,716.17,647,608.53,622.16,552.31,539.42,225.72,369.2,154.41,606.28,620.96,657.11,545.48,201.4,665.62,563.2,670.56,657.01,665.56,722.08,575.19,561.99,603.54,553.72,661.05,609.05,321.06,644.5,718.63,615.38,341.48,565.48,541.46,656.32,608.03,180.93,639.41,319.36,646.95,614.16,607.7,341.98,560.15,260.2,630.37,680.92,663.91,655.53,654.21,153.84,348.97,694.24,561.34,643,351.7,683.07,553.93,676.63,560.69,664.89,653.9,665.41,559.75,588.72,343.41,659.96,655.03,650.18,709.66,614.82,657.2,354.33,653.61,654.09,305.52,714.78,605.99,662.94,349.34,639.98,360.01,229.9,334.28,549.33,617.02,632.56,650.54,341.61,631.33,359.55,606.7,640.23,754.67,562.57,531.85,665.6,546.99,312.46,703.14,594.32,667.17,558.42,605.03,625.42,688.37,703.71,664.72,655.74,539.58,544.89
"2023-12-14","12",575.13,179.59,11.61,572.14,752.36,595.83,791.65,747.04,553.19,731.16,812.59,687.67,634.72,636.72,569.06,553.35,166.46,34.21,63.48,636.48,659.24,737.51,561.81,100.55,748.83,583.91,763.73,738.73,739.16,821.43,583.41,566.05,630.2,540.79,741.1,636.37,15.45,731.53,806.65,642.36,368.08,580,497.45,748.46,635.39,92.43,688.47,13.3,747.58,644.59,633.14,368.73,577.57,234,668.46,777.22,744.3,747.21,695.42,62.87,12.6,790.11,574.06,683.07,17.08,774.55,519.07,769.55,571.08,757.05,736.16,745.38,571.19,602.5,370.72,740.07,746.54,740.54,808.76,645.67,737.74,8.72,735.16,736.68,-2.08,815.07,632.24,736.11,13.01,682.84,12.79,170.3,30.35,563.42,626.88,659.91,739.38,368.34,720.86,23.19,625.37,683.26,850.49,576.67,533.4,745.55,510.44,321.98,801.57,599.58,760.01,568.78,630.5,662.44,782.3,747.38,744.89,747.44,502.63,558.35
"2023-12-14","13",617.62,218.97,318.32,624.33,721.65,649.14,782.43,782.46,645.97,710.47,803.75,720.69,676.14,685.86,614.82,606.82,214.27,361.14,129.12,672.5,691.31,734.34,607.2,180.82,744.72,628.39,752.86,734.7,746.1,816.05,640.88,623.91,670.48,615.91,738.87,676.68,322.07,721.34,805.6,683.57,353.68,630.67,599.77,736.12,675.51,158.37,711.61,320.08,723.46,683.23,675.49,354.29,627.03,256.59,701.78,768.26,741.52,734.45,729.91,128.49,342.84,780.86,626.37,716.06,345.89,765.28,614.07,759.37,625.53,745.85,731.22,743.62,624.55,653.73,355.83,737.2,733.81,727.48,801.78,686.08,734.64,347.55,730.74,731.45,303.67,808.32,673.6,739.75,343.16,711.66,353.43,218.09,333.52,616.04,683.44,701.6,728.21,353.8,707.92,353.65,674.83,711.86,848.49,627.01,589.3,743.82,606.48,319.08,794.25,659.63,749.04,623.12,671.82,695.41,772.75,783.37,742.82,734.73,598.12,611.56
"2023-12-14","14",590.27,232.46,317.63,595.43,694.11,621.43,751.5,750.76,616.02,681.85,773.48,690.94,647.94,661.99,587.56,578.58,230.86,357.58,143.3,645.37,661.86,704.02,580.18,196.49,714.49,599.12,722.49,704.34,718.78,784.52,611.25,596.97,642.54,587.31,708.34,648.45,321.24,692.2,771.02,655.07,357.21,602.11,571.06,706.55,647.32,172.2,681.18,319.29,695.7,654.06,647.15,357.76,597.91,266.87,672.33,738.78,710.39,704.67,700.01,142.71,340.44,751.39,597.41,686.48,343.31,733.67,585.1,731.83,596.64,716.41,700.96,712.93,595.67,626.22,359.19,706.5,704.07,697.57,771.39,653.8,704.1,345.2,700.46,701.17,303.44,777.75,645.56,708.78,340.68,681.81,351.55,231.88,331.27,587.49,656.4,670.86,698.67,357.22,680.3,350.89,646.47,682,819.73,598.38,564.16,713.13,577.78,323.16,763.89,629.62,718.98,594.34,642.52,666.4,745.06,751.58,712.14,704.86,569.66,583.07
"2023-12-14","15",589.41,231.28,317.17,590.41,738.32,624.78,792.88,770.75,601.79,721.64,814.3,706.18,657.75,670.22,586.54,572.96,229.64,360.15,138.88,654.52,676.26,736.63,579.05,194.31,748.54,594.1,761.25,737.44,746.77,827.27,605.66,599.8,652.59,576.29,740.71,658.64,320.95,728.72,808.55,664.98,358.74,599.08,549.72,744.59,657.42,168.96,700.24,318.93,736.76,665.05,655.29,359.26,592.62,266.51,686.16,779.27,738.92,742.45,716.41,138.3,342.37,792.55,592.5,701.84,345.22,772.71,567.71,772.54,591.3,755.85,734.36,745.18,590.55,630.74,360.92,738,741.84,735.01,813.25,629.18,736.89,347.64,733.48,734.72,301.44,820.92,655.07,738.37,342.67,697.44,353.87,230.79,331.91,582.02,659.65,680.58,735.07,358.58,719.32,353.56,653.43,697.76,864.56,594.67,566.65,745.39,559.64,324.17,805.48,635.35,757.56,588.9,652.24,680.18,785.82,771.75,744.45,742.68,551.29,577.75
"2023-12-14","16",612.21,221.97,317.98,617.95,692.81,643.59,751.58,769.8,650.49,679.49,763.75,705.93,664.07,684.45,608.84,599.3,219.5,360.02,121.21,658.64,676.89,708.51,601.36,181.62,718.66,621.03,714.37,708.39,723.43,786.97,635.33,617,658.44,615.84,712.94,664.41,321.68,697.33,778.68,671.41,352.04,624.54,605.93,704.35,663.12,154.67,693.89,319.72,697.83,671.45,662.11,352.47,619.19,258.44,686.71,737.17,711.41,703.27,715.66,120.63,341.53,752.47,620.04,701.62,344.51,734.81,617.88,731.17,619.91,707.95,704.83,717.46,618.65,647.92,354.21,710.59,702.62,701.66,771.96,654.49,708.64,346.28,704.52,704.95,301.44,778.78,661.59,715.39,341.87,695.68,352.1,220.4,332.6,608.54,679.93,689.85,699.23,351.61,676.08,353.35,667.65,695.9,825.87,620.46,584.55,717.65,610.94,318.2,763.99,654.29,710.96,617.43,658.3,680.99,744.92,768.96,716.56,703.49,602.62,603.9
